,high,low,open,close,adjclose
2012-04-13,-7.672294756844167e-05,-0.02040393338164037,0.004549417338687078,-0.023491452874797147,-0.023491452874797147
2012-04-16,0.003942954534208454,0.009672674913121071,-0.005437039173125768,0.015763866479007405,0.015763866479007405
2012-04-17,-0.0017154236248480004,0.009311694486866529,-0.002198602796227078,0.007660590616051621,0.007660590616051621
2012-04-18,-0.0011016938342329752,0.0019863067417453806,0.007648843242968439,-0.0006367335279868769,-0.0006367335279868769
2012-04-19,0.005426756292330026,0.004174161915818431,-0.000629587046557134,0.0016645007922875266,0.0016645007922875266
2012-04-20,-0.00016942466658420585,0.00048746212139860745,0.0016848272319336388,-0.00103570780237483,-0.00103570780237483
2012-04-23,-0.006865278332965019,-0.03239923621929108,-0.0015399305038688027,-0.010038060129076598,-0.010038060129076598
2012-04-24,-0.006878139050852994,0.016774018454977835,-0.009403987931527524,-0.0028970507695138537,-0.0028970507695138537
2012-04-25,4.0395366657008935e-05,0.0005836581831655252,-0.0030036897794349926,0.005568476009969459,0.005568476009969459
2012-04-26,0.004270391577092525,0.0051211544394895725,0.0055128400986905746,0.0037340833035877097,0.0037340833035877097
2012-04-27,0.003786076547383388,-0.00016398044193621786,0.0035804036436459796,0.0028516887992608986,0.0028516887992608986
2012-04-30,0.002084958291478145,0.005370054837241511,0.00278936906098437,0.0034742468332584764,0.0034742468332584764
2012-05-02,0.0034792397179135293,0.00450754861979874,0.0036617584350562282,0.0034511695824352984,0.0034511695824352984
2012-05-03,0.006043344763362768,0.0014015248057237528,0.0036568813225983376,-0.00043878879802328186,-0.00043878879802328186
2012-05-04,-0.006512853513813255,-0.000977076413347433,-0.0005857545204932535,-0.004340918686931872,-0.004340918686931872
2012-05-07,0.011569282773089995,-0.0016066398896406042,-0.004410820810523575,0.016032295797389295,0.016032295797389295
2012-05-08,0.00011568179949072999,-0.0074987921621954,0.016126177351273085,-0.020966437887068423,-0.020966437887068423
2012-05-09,-0.020954489896411133,-0.0023846248833425676,-0.02113837945364061,-0.0023442259539745436,-0.0023442259539745436
2012-05-10,0.0038197927573335733,0.004379683065966589,-0.0022144230534681952,0.0012281478466160678,0.0012281478466160678
2012-05-11,-0.004243676980628663,-0.005497977857027436,0.0012281478466160678,-0.007228074112747507,-0.007228074112747507
2012-05-14,-0.00985067949161511,-0.013265569987217063,-0.009034530835133836,-0.0138964806195645,-0.0138964806195645
2012-05-15,-0.0069928660126414854,-0.01338016849445367,-0.012062931556192424,-0.010813346169854299,-0.010813346169854299
2012-05-16,-0.011904555422571406,-0.010745635375597473,-0.011347128215952296,-0.011359877374120586,-0.011359877374120586
2012-05-17,-0.009256495584061497,-0.005197907835702509,-0.010909422637883637,-0.006682707866985993,-0.006682707866985993
2012-05-18,-0.007905842407170738,-0.012335769644028716,-0.006631295280339344,-0.010410885223654631,-0.010410885223654631
2012-05-21,0.002591975479312225,0.002389498050238359,-0.010384347168752583,0.01712910280314972,0.01712910280314972
2012-05-22,0.004392179102278959,0.014827295310547939,0.017346446097237234,-0.0008325710768080086,-0.0008325710768080086
2012-05-23,-0.0060036900206412724,-0.012194861658997525,-0.0010852828177743135,-0.0015703527039008236,-0.0015703527039008236
2012-05-24,0.006579831513644052,0.01143723329828461,-0.0015470967648258949,0.0034899935917209746,0.0034899935917209746
2012-05-25,-0.00122082326654116,0.0015098815792953246,0.003301981811457466,-0.0017846864686017483,-0.0017846864686017483
2012-05-28,0.0046516303248402835,0.0017015493519707547,-0.0016062778532077715,0.004167522581647987,0.004167522581647987
2012-05-29,0.0075253796351084645,0.0036658691024040735,0.0040989272658098486,0.012777077669390735,0.012777077669390735
2012-05-30,-0.0004567446091936489,0.005012580757382423,0.012831739138624343,-0.0014745806725802169,-0.0014745806725802169
2012-05-31,0.0022254160806678414,-0.004184515409038525,-0.0014535670902482423,-0.005207102325517354,-0.005207102325517354
2012-06-01,-0.00896412868797114,-0.013806708699368286,-0.0052851455170550565,-0.01840236269806006,-0.01840236269806006
2012-06-04,-0.01533935315294599,-0.004243109084326235,-0.018331399242249802,-0.0033024353765203074,-0.0033024353765203074
2012-06-05,-0.0035147337286183244,-0.001307461360893214,-0.003361568781235391,0.0007978009271454312,0.0007978009271454312
2012-06-06,0.012010563145679498,0.004219264799345979,0.0008569343318605149,0.004987082504522178,0.004987082504522178
2012-06-07,-0.00014759102854000616,0.00178442292219394,0.005055826338825398,-0.0007366729961741925,-0.0007366729961741925
2012-06-08,-0.006683065380633124,-0.0008700318964471876,-0.0007479479347161089,0.002053615553185395,0.002053615553185395
2012-06-11,0.008693249381439117,-0.0026883933145374073,0.002054858135162263,-0.007750481864066572,-0.007750481864066572
2012-06-12,-0.010969677741782036,-0.00338468775048284,-0.006148117484634952,0.006331881988757004,0.006331881988757004
2012-06-13,0.00046889996980681303,0.005731992874631331,0.004555407311933379,-0.0034631431134357626,-0.0034631431134357626
2012-06-14,0.006649641137878248,-0.0004822052158761636,-0.003273707160341033,0.008000083310568229,0.008000083310568229
2012-06-15,0.009467980220826178,0.007314266015894688,0.00793168010337908,0.007930379127571996,0.007930379127571996
2012-06-18,0.004383349084237764,0.007238322452353785,0.00804294451054055,0.008502551088044541,0.008502551088044541
2012-06-19,0.018210326073488048,0.00924098617133673,0.00838435177882424,0.016360820204473825,0.016360820204473825
2012-06-20,0.006756776355016925,0.017469627746679706,0.016387777845389806,0.007339301228588724,0.007339301228588724
2012-06-21,-0.0011587406151019053,-0.003699222415747272,0.007323869741091116,-0.011813318115063254,-0.011813318115063254
2012-06-22,0.0038542303635153985,0.00026063566040868125,-0.011651229935045748,0.014321082865098589,0.014321082865098589
2012-06-25,0.002407633955252564,0.011407147785705618,0.014133171723425875,0.002198973284189165,0.002198973284189165
2012-06-26,0.007382197253722467,0.0035871668745475205,0.0022696314125951744,0.0046278922586093785,0.0046278922586093785
2012-06-27,0.009949244381637357,0.002948665647393156,0.004576396467866672,0.003844520284882691,0.003844520284882691
2012-06-28,-0.00449663731168215,0.0035068721727284924,0.0038396547554562233,0.0037149935934994716,0.0037149935934994716
2012-06-29,0.0129803497900145,0.007098087873782077,0.0037290859948129196,0.014076140586970709,0.014076140586970709
2012-07-03,0.007470669093557092,0.01126504307913656,0.011805027432417958,0.0058327767363728356,0.0058327767363728356
2012-07-04,-0.0009990675173572328,0.005860206798598,0.008201275008314468,-0.0020122081482920606,-0.0020122081482920606
2012-07-05,-0.002698495084075603,-0.009299639444646957,-0.002253794596621006,-0.007780167368554913,-0.007780167368554913
2012-07-06,-0.0085289547747891,-0.003175533113077833,-0.0074653025366515635,-0.005234439017618442,-0.005234439017618442
2012-07-09,-0.0021722874289213934,-0.0032833685635296206,-0.00542792309913942,0.003298791873914908,0.003298791873914908
2012-07-10,0.005611417937652519,0.00599443954869372,0.004414857927530491,0.002157857314468714,0.002157857314468714
2012-07-11,0.002252166954487933,-0.0004443211433713401,0.0010275983746375061,0.004290724263373846,0.004290724263373846
2012-07-12,-5.73066263918065e-05,-0.0025072963740893073,0.004307429774778271,0.001158137857183661,0.001158137857183661
2012-07-13,0.007389734207595922,0.00994029792035711,0.0011465042731249042,0.005696870278137922,0.005696870278137922
2012-07-16,0.00861480293322181,0.004840874482949786,0.005714719416252123,0.010129941211776128,0.010129941211776128
2012-07-17,0.008826451472256025,0.011793485059310882,0.01013118247856859,0.008814900404010118,0.008814900404010118
2012-07-18,0.001197644954638477,-0.003618369209364758,0.007648099894380422,-0.012815285178399805,-0.012815285178399805
2012-07-19,-0.013268299539070938,-0.006428864945158708,-0.011648000369742562,0.00012423312899478844,0.00012423312899478844
2012-07-20,0.0009894497151528014,0.00398045627892607,0.0001757045308075078,0.0013780862742880373,0.0013780862742880373
2012-07-23,0.0029831817763898982,-0.006740465255715478,0.0012638174827248605,0.003395957932282201,0.003395957932282201
2012-07-24,0.0012296638986644126,0.004978817989865547,0.003471148327600204,-0.006116214727098779,-0.006116214727098779
2012-07-25,-0.003005780316195583,-0.0032760088916443664,-0.006130333298486335,-0.006477525509726689,-0.006477525509726689
2012-07-26,0.002262520934914747,0.00021261118637916354,-0.006289645616877948,0.013320492251514437,0.013320492251514437
2012-07-27,0.014946038489883406,0.00855052785001753,0.013171886361568852,0.012107780345111507,0.012107780345111507
2012-07-30,-0.0018131404986281296,0.009703457291266204,0.011972532437996009,-0.0034626723130326553,-0.0034626723130326553
2012-07-31,-0.0009382169926883677,-0.011808093558002497,-0.003364997292178984,-0.015330581241357777,-0.015330581241357777
2012-08-01,-0.009869369881300827,-0.002543277567621516,-0.015472883257682923,0.0024811099677979342,0.0024811099677979342
2012-08-02,-0.005132781013371002,0.0007294947742906288,0.0025994058187528424,-0.0011377131050718248,-0.0011377131050718248
2012-08-03,0.0071814242121224225,0.0031491309192315242,-0.0011026617196083777,0.005856329244506853,0.005856329244506853
2012-08-06,-0.00022967682862962135,0.004316824399959174,0.005859208396069349,0.0023885305227100417,0.0023885305227100417
2012-08-07,0.005576650509143022,0.003020716959929004,0.0023729050344130087,-0.0006378041801848866,-0.0006378041801848866
2012-08-08,-0.007124167517236657,-0.007231549463474707,-0.0006470300335941204,-0.005348030375866841,-0.005348030375866841
2012-08-09,-0.002407391746116261,-0.0021166936402288172,-0.005707780230769899,-0.004261065525515306,-0.004261065525515306
2012-08-10,-0.0033559046828433026,-0.003215594122993437,-0.003892089817203015,0.004232187423520273,0.004232187423520273
2012-08-13,0.0018989295752316337,-0.004578561584535734,0.004300747649713443,-0.011912297665368499,-0.011912297665368499
2012-08-14,-0.004946808825282645,0.00018870889879529784,-0.011924152190843529,0.006880534705340224,0.006880534705340224
2012-08-15,0.0018541767707134227,-0.0034785398353545105,0.006817966484467419,0.003625385092238531,0.003625385092238531
2012-08-16,0.0013897899376473788,0.006367722337145665,0.0037462473345968306,-0.0019070345870151328,-0.0019070345870151328
2012-08-17,-0.0012888005623619136,0.0015314987686405601,-0.002229097724713469,-0.004119571484427098,-0.004119571484427098
2012-08-20,-0.0046967787447673714,-0.004935020943785062,-0.003854514481350435,-0.004882442650821162,-0.004882442650821162
2012-08-21,0.0005296620223536053,-0.009532036656139553,-0.005217542472657044,-0.006298838850407051,-0.006298838850407051
2012-08-22,-0.010036037466754522,-0.005161548600169041,-0.00601705642486472,-0.0017351089844126477,-0.0017351089844126477
2012-08-23,-0.0030742839115696086,-0.00015494831198026304,-0.0017422249302327941,-0.0037072834699412027,-0.0037072834699412027
2012-08-24,0.0032120435927911473,0.0003442533259008229,-0.003730507606981348,0.00830062667290754,0.00830062667290754
2012-08-27,0.001937012561281648,0.004638106646238427,0.008464320992880303,-0.0059502773362059,-0.0059502773362059
2012-08-28,-0.006770124150532908,-0.005388267395046498,-0.006263441954786231,-0.0005493517396786274,-0.0005493517396786274
2012-08-29,0.0021257992295247163,0.003933990100968288,-0.0003804752506280096,-0.0010518434936184207,-0.0010518434936184207
2012-08-30,-0.004492915038994738,-0.0038569238177341703,-0.0010136776909508427,0.00042069406332601034,0.00042069406332601034
2012-08-31,0.0053921150043105825,-0.008832861136472303,-0.0006211185188824686,-0.012704893439494214,-0.012704893439494214
2012-09-03,-0.00898325689651358,0.00047846601498946484,-0.012004987258695365,0.009625696100789227,0.009625696100789227
2012-09-04,-9.823174525180889e-05,0.0019798376790074457,0.009948943176707914,-0.006389540167456076,-0.006389540167456076
2012-09-05,-0.002475167796978539,0.0009344904713852742,-0.006386097154377879,0.0006190887468378037,0.0006190887468378037
2012-09-06,0.00881108707038436,0.0012154781448092677,0.0005669602728719525,0.010385503790290684,0.010385503790290684
2012-09-07,0.003997089892781247,0.010015551403798284,0.010505534579774434,0.0014197638279362934,0.0014197638279362934
2012-09-10,-0.0012031878344611613,-0.003720360183454119,0.0013691162896449782,-0.0013164154174951648,-0.0013164154174951648
2012-09-11,-7.916180297407038e-05,0.0032526248919833023,-0.0014246975220952862,0.000194457512257884,0.000194457512257884
2012-09-12,0.003338798176034885,0.0013587104641121783,0.00045657322911552,0.006216054900775703,0.006216054900775703
2012-09-14,0.021010637898230655,0.012368443819196884,0.01600485294412124,0.010997879166041002,0.010997879166041002
2012-09-17,-0.00790720435682779,-0.0011716631428360103,0.001192344170926063,-0.0017710851278902595,-0.0017710851278902595
2012-09-18,-0.003209072241665112,0.0010156107096719325,-0.0019421283547309542,-0.0007511166575202566,-0.0007511166575202566
2012-09-19,0.005992583921017314,0.0023056108520727037,-0.00047005524423404665,0.008594138606188295,0.008594138606188295
2012-09-20,-0.0002677346809214498,-0.0022562269785773026,0.008136265033604317,-0.01082888878881505,-0.01082888878881505
2012-09-21,-0.007282980608730227,-0.005283312113707694,-0.010722198078063627,-0.003999368069171894,-0.003999368069171894
2012-09-24,-0.0015464105320841526,-0.0028613489681372783,-0.003929730802195053,0.005501120347213728,0.005501120347213728
2012-09-25,0.00199319759138028,0.0010484673104524944,0.005480224580228565,-0.008563604516742984,-0.008563604516742984
2012-09-26,-0.007949572104973157,-0.011389962213312899,-0.008504440426460036,0.0029207057900109135,0.0029207057900109135
2012-09-27,0.012216125997801086,0.014287932002408965,0.0029396741500562484,0.009788028691978923,0.009788028691978923
2012-09-28,0.0009449976174629171,0.005064263670343294,0.009731276190205307,0.0017058747849691969,0.0017058747849691969
2012-10-01,0.007185382949177921,0.008397525537349182,0.0036092563214662476,0.007942064086627454,0.007942064086627454
2012-10-02,0.0030401975888079136,0.004699435928428031,0.006144491157844101,0.0018155246967754834,0.0018155246967754834
2012-10-03,-0.0009069698724388786,-0.0022260302077992122,0.0017097160890617857,-0.004730895734974538,-0.004730895734974538
2012-10-04,0.005780105570384109,0.00045164353408466695,-0.004723560499719781,0.010115717575578387,0.010115717575578387
2012-10-05,0.012961156151234832,0.01031397983279625,0.01010838234032363,0.012292994485365583,0.012292994485365583
2012-10-08,0.0003769793609649241,0.007992800743254591,0.01258461137734912,-0.004232650326965626,-0.004232650326965626
2012-10-09,-0.0012762822387379913,-0.002361834411075847,-0.004428479394892548,-4.312622471225325e-05,-4.312622471225325e-05
2012-10-10,-0.0053118636297107,-0.0044983526376540794,4.807753916580282e-05,-0.006851541429005792,-0.006851541429005792
2012-10-11,-0.0005977540901742628,0.0003370763849908087,-0.006734519442106901,0.006617542222935313,0.006617542222935313
2012-10-12,0.0023010293372554003,0.003666867001840046,0.006441435039137744,-0.0019160615313076335,-0.0019160615313076335
2012-10-15,0.003983117243981482,-1.182153978440681e-05,-0.0018964121081985752,0.008200208112544516,0.008200208112544516
2012-10-16,0.012146012992330313,0.008819972364273454,0.008056650732314097,0.012062596610039833,0.012062596610039833
2012-10-17,0.00537311222179504,0.010070052255723994,0.012239386114387685,0.0009786019208011254,0.0009786019208011254
2012-10-18,-0.0011983325715316795,-0.00018322937496151326,0.0008377384564539625,0.0007703985686493553,0.0007703985686493553
2012-10-19,0.00011782150969708027,-0.0046677235899288405,0.0007224951580262484,-0.004847128146330704,-0.004847128146330704
2012-10-22,-0.007052154424700419,-0.007550122644300217,-0.004896472610479208,-0.006261551902191798,-0.006261551902191798
2012-10-23,-0.0057933949342530155,-0.003885114069742457,-0.006445927787607886,-0.0019274271035811807,-0.0019274271035811807
2012-10-24,0.00036656275574209474,0.005701072507552141,-0.00168386952026367,0.0012840958818287618,0.0012840958818287618
2012-10-25,0.00217077478566452,-0.004462114764285374,0.001305714622176879,-0.005189586982929484,-0.005189586982929484
2012-10-26,-0.005777950655952324,-0.0013421799562163272,-0.00519636730345141,-0.0009639383405950497,-0.0009639383405950497
2012-10-29,-0.0034943925551882415,-0.0013740664210484255,-0.0009806350574663725,-0.0004736771216968805,-0.0004736771216968805
2012-10-30,0.003417981239545398,-0.006121150316593216,-0.0004689130842390199,-0.005229442458736244,-0.005229442458736244
2012-10-31,-0.0037413407479753857,8.74049348134065e-05,-0.005610450672769218,0.0005037538971208733,0.0005037538971208733
2012-11-05,0.00019415886053053555,0.004994637634403887,0.004498880901484981,0.002452055726486435,0.002452055726486435
2012-11-06,-0.000858652110888869,-0.0021389958616531146,-0.0011584944799079011,-3.6420924208968586e-05,-3.6420924208968586e-05
2012-11-07,-0.0019837835408953453,-0.01451917743475839,-0.00013127026187476076,-0.01715567005725127,-0.01715567005725127
2012-11-08,-0.013818102115422448,-0.00866372643410962,-0.01669956074142398,-0.004406860555040026,-0.004406860555040026
2012-11-09,-0.007373950615981784,-0.004244212532066527,-0.0054550761874718745,-0.0037684359003922197,-0.0037684359003922197
2012-11-12,-0.0003088055038737991,0.0035483962807134617,-0.0026125578609974554,0.004484553061287144,0.004484553061287144
2012-11-13,0.006413591348071179,0.0008554324569800542,0.00401542411267819,0.0053357665101554375,0.0053357665101554375
2012-11-14,-7.703131754333015e-05,0.0029309037148941286,0.005109474866364039,-0.008018677880889058,-0.008018677880889058
2012-11-15,-0.007047720046395867,-0.005622672820491559,-0.007828503194517111,-0.004347100949550153,-0.004347100949550153
2012-11-16,-0.00011575359573789967,-0.0061130448963719886,-0.003776552186874227,0.006312747124059825,0.006312747124059825
2012-11-20,0.009526894421069798,0.014689904996869174,0.006079154546270615,0.008617992845188382,0.008617992845188382
2012-11-21,0.010776121336617095,0.00584485920386868,0.008300301438792346,0.01168502291249851,0.01168502291249851
2012-11-22,0.010162563306456818,0.014396371208587055,0.01194092897366339,0.008704742745008431,0.008704742745008431
2012-11-23,-0.0010458344546240284,0.003914010984129135,0.008491297411184817,-0.0026872732119898046,-0.0026872732119898046
2012-11-26,0.002116625228490321,-0.0016130254903750085,-0.0027210078183124153,-0.0009852584037517431,-0.0009852584037517431
2012-11-27,-0.002887960157481828,-0.000878241366065069,-0.0009976642284996728,-0.002603556430901932,-0.002603556430901932
2012-11-28,-0.0022826377758669025,-0.004741001315986537,-0.00261144453614115,0.003431320724047282,0.003431320724047282
2012-11-29,0.005700421561371627,0.008967772449818057,0.0034883344332889976,0.004231779752103648,0.004231779752103648
2012-11-30,0.0010676908622553327,-0.004088547594330194,0.0035899703318698073,-0.006128688660693271,-0.006128688660693271
2012-12-03,0.002848844291680308,0.001839351351328844,-0.005786113630074752,0.011652596141933813,0.011652596141933813
2012-12-04,0.0011699937494586976,0.007900706327406581,0.011773059705703304,0.00033026682565129306,0.00033026682565129306
2012-12-05,0.005061704160031155,0.0034387354491958178,0.0006938188257823441,0.0018516806559425447,0.0018516806559425447
2012-12-06,0.0019426550142718213,-0.00030970543455310917,0.0016464800584738981,0.004079498605049636,0.004079498605049636
2012-12-07,0.00316318191826781,0.006912203702173159,0.004030821189966005,0.004871742595724982,0.004871742595724982
2012-12-10,0.00848545541267498,0.002172078507514996,0.004883948231409363,0.007839706961254578,0.007839706961254578
2012-12-11,0.004612719185491443,0.007069549338803327,0.00787518286287714,0.001129999615654853,0.001129999615654853
2012-12-13,-0.002358584590783863,-0.0004252327558749158,0.0010931660297810453,-0.004106595826206316,-0.004106595826206316
2012-12-14,-0.002981743754713051,-0.0013425285147015131,-0.004085066718626962,0.001036828282845903,0.001036828282845903
2012-12-17,0.006649942295615219,0.0031165441596208154,0.0010137811821007148,0.00665377487022667,0.00665377487022667
2012-12-18,0.013033827137929777,0.004063043050852144,0.0037042106005298336,0.011189115957792595,0.011189115957792595
2012-12-19,-0.0030347725519082047,0.008883713222068934,0.014160390363167963,-0.0040693417880390825,-0.0040693417880390825
2012-12-20,-0.001307810501424811,-0.001845166917661345,-0.004111231546653826,-0.00023620358388320994,-0.00023620358388320994
2012-12-21,0.00235998077736177,-0.004803577941322246,-0.00019431959404592192,-0.0003680660694627136,-0.0003680660694627136
2012-12-24,-0.006029400541226693,0.004161024820014347,-8.620728632280361e-05,-0.00202333392111953,-0.00202333392111953
2012-12-26,0.000788473267199663,-0.0011121296566400929,-0.003443350248900856,-0.0008666274141706509,-0.0008666274141706509
2012-12-27,0.0011522493572151404,-0.002394919142753693,0.0006331162569779281,-0.0005944338547578809,-0.0005944338547578809
2012-12-28,-0.00010156049903820019,0.0027857840584051274,-0.0005563127109340371,0.005781270848343567,0.005781270848343567
2012-12-31,-0.0005286026793935861,0.0012263614776610865,0.004653690656454046,-0.00036833982901818274,-0.00036833982901818274
2013-01-02,0.014305594830734236,0.004560347159772604,0.00031860010744644285,0.01359738595383142,0.01359738595383142
2013-01-03,0.007188358335774581,0.011067732598652569,0.013640543361358226,0.00149915766551878,0.00149915766551878
2013-01-04,-0.0009925402768011793,0.001973788759309869,0.0015958160137579114,0.00431083769142937,0.00431083769142937
2013-01-07,0.0025561478527826864,0.0008924047954614878,0.004445389426551927,0.0014262319915445687,0.0014262319915445687
2013-01-08,-0.0019488318207550037,0.0020902395729578416,0.001328582162322789,-0.0012271802083692052,-0.0012271802083692052
2013-01-09,0.005018841516541528,0.0036183205792035267,-0.0012346388752551007,0.006515234181668106,0.006515234181668106
2013-01-10,0.0033458976119025152,0.0019678865165957404,0.00659624316358709,-6.103900668819051e-05,-6.103900668819051e-05
2013-01-11,-0.0014957168004876564,0.0026937352608982224,-0.00016541518509072262,0.0006312819925646806,0.0006312819925646806
2013-01-14,0.006550048461177127,-0.0009895442349883155,0.0007947874479548034,-0.000561710012158656,-0.000561710012158656
2013-01-15,-0.007157901802244737,-0.0016278335720532056,-0.0007980960307669704,-0.0025635997632509344,-0.0025635997632509344
2013-01-16,0.00019616697106705772,0.0009175826015681565,-0.002525287879896254,0.0026166244678567097,0.0026166244678567097
2013-01-17,0.00479194606601574,0.0033072649761756168,0.002604168478914204,0.001737896968455388,0.001737896968455388
2013-01-18,0.0016920322013653788,0.0011694172512974887,0.0016503633422271236,0.005971706622311501,0.005971706622311501
2013-01-21,0.0013531374843775978,0.0050487597350592495,0.006602758617004767,0.0002503486364009433,0.0002503486364009433
2013-01-22,0.001463125021556877,-0.0017364742302454772,-0.0004767417487023806,0.002130435875390191,0.002130435875390191
2013-01-23,0.0021100986363382646,0.0014071700226416795,0.002279481404928063,0.002703290593291996,0.002703290593291996
2013-01-24,0.0022932336761538608,0.0037382009602264787,0.002904781002454726,-0.0003143168513375372,-0.0003143168513375372
2013-01-25,0.0016851666767863094,0.000419907266948627,-0.00047003122085698124,0.003234129955545839,0.003234129955545839
2013-01-28,0.007322844128649919,0.0026082859723715046,0.003348831970900079,0.007359489718893997,0.007359489718893997
2013-01-29,0.002501428241561854,0.005428841112976812,0.007176946740443668,-9.869801164619219e-05,-9.869801164619219e-05
2013-01-30,-0.0005025335819972554,0.0017960260082787727,-3.769128059438742e-05,-0.0033776777025114058,-0.0033776777025114058
2013-01-31,-0.005233410667434768,-0.010569767574478917,-0.003887695280816672,-0.010438733276524559,-0.010438733276524559
2013-02-01,-0.0007938177829736048,0.00017600876361889561,-0.009975142487949284,0.010773268130019886,0.010773268130019886
2013-02-05,0.00023592505576708334,0.0023538120701207532,0.010765942744356494,-0.001757493717198244,-0.001757493717198244
2013-02-06,-0.0012883250361674925,0.0029215368592421243,-0.0019353316380232854,-0.002573125656278208,-0.002573125656278208
2013-02-07,-0.003344611072371606,-0.01555755291207106,-0.0023753699165514064,-0.01217589776004857,-0.01217589776004857
2013-02-08,-0.008430721715878775,0.004021962474853424,-0.012070062849682373,0.0015569762438296664,0.0015569762438296664
2013-02-11,0.001286828089760661,-0.0013379013869521117,0.0013194834731518057,-0.0005652701980363162,-0.0005652701980363162
2013-02-12,-0.0037762064235096204,-0.0018513925184020508,-0.00018742545116623432,-0.004234900127180197,-0.004234900127180197
2013-02-13,-0.004509335345510124,-0.01916343380104557,-0.004439230821716933,-0.017470926564474354,-0.017470926564474354
2013-02-14,-0.0155454260159118,-0.006751109584069326,-0.017539955131056217,-0.004955722432192999,-0.004955722432192999
2013-02-15,0.000791381154229498,0.0025346365736726995,-0.004940499327579673,0.006240524888765364,0.006240524888765364
2013-02-18,0.00016173406512010047,0.004638421959237249,0.006345968743492136,-0.0002500498829807185,-0.0002500498829807185
2013-02-19,0.012513795815610962,0.0028765569441056016,-0.00025798314653258103,0.01121503989694439,0.01121503989694439
2013-02-20,-0.003181896059219369,0.0026309403884354765,0.011132057821505725,-0.0076502672394411775,-0.0076502672394411775
2013-02-21,-0.007365625255101094,-0.008827362275441786,-0.007845454620694525,-0.0036853073538090086,-0.0036853073538090086
2013-02-22,-0.003787668711812131,-0.0023950038363889092,-0.0035352713452532214,-0.005928075116099052,-0.005928075116099052
2013-02-25,-0.0046010757573320404,-0.006925534244681231,-0.006100991241174469,-0.008664780261915084,-0.008664780261915084
2013-02-26,-0.008002879034259891,-0.0039750553004829214,-0.008445841473621485,-0.0001839368031379962,-0.0001839368031379962
2013-02-27,0.00433465903649477,0.003929491848403188,-0.00019201485883968417,0.006502076817683999,0.006502076817683999
2013-02-28,0.00935662598126541,0.0034487691596716274,0.006525221298595341,0.007920903720968653,0.007920903720968653
2013-03-01,-0.0021080816674707847,0.003583371259248125,0.007420306832772283,-0.0028432659336026234,-0.0028432659336026234
2013-03-04,-0.0018568428164620343,-0.00129116913824312,-0.0023883583814861,-0.002831784416704508,-0.002831784416704508
2013-03-05,0.004690597666423102,0.003665639437803847,-0.0027255667334795675,0.003318130368269223,0.003318130368269223
2013-03-06,0.0007031698379496021,0.002987631757642717,0.0032314361474981013,0.0032327668304130697,0.0032327668304130697
2013-03-07,8.808211094191165e-05,-0.0013170563159121684,0.003434981615402677,-0.004335662498105464,-0.004335662498105464
2013-03-08,0.001412049252150993,-0.0033400225312050225,-0.004322530592840934,0.008016934855971769,0.008016934855971769
2013-03-11,-1.7361801930348975e-05,-0.00019799504220863184,0.007789732193979049,-0.007000834467026706,-0.007000834467026706
2013-03-12,-0.006866775727585761,-0.0014262761099956833,-0.006873076216633578,-0.0010886867793313826,-0.0010886867793313826
2013-03-13,-0.000972253304739823,-0.010498212807666718,-0.001057180582041184,-0.015756241929338444,-0.015756241929338444
2013-03-14,-0.007590702726320231,-0.005560366010705309,-0.015923173867737006,0.001625601103132368,0.001625601103132368
2013-03-15,-0.005857763983513564,-0.01004312203016866,0.001625601103132368,-0.01729974192767969,-0.01729974192767969
2013-03-19,-0.011681206443748593,-0.017131710440851933,-0.016656594171671202,-0.012861150786736886,-0.012861150786736886
2013-03-20,-0.00879582795333711,0.0022310348429179783,-0.013821506491282776,0.01034462226984978,0.01034462226984978
2013-03-21,0.0012877504750647972,0.007542608518006588,0.01041592426399518,0.0007785943375857585,0.0007785943375857585
2013-03-22,0.0037919872090181883,0.003817798854843346,0.0017197060446836332,0.0036520454471631325,0.0036520454471631325
2013-03-25,0.004120793464966965,0.0032228951362363034,0.0029413744167730016,0.005004208905415197,0.005004208905415197
2013-03-26,0.01764367310916093,0.007330394172408106,0.005112908130083582,0.017649563778959987,0.017649563778959987
2013-03-27,0.009592608067540809,0.011667491601608404,0.017578962974456047,0.009399449646949165,0.009399449646949165
2013-04-01,0.003984569804018179,0.011561306476723487,0.008813369134967886,-0.003285333125793599,-0.003285333125793599
2013-04-02,-0.0003906716556869583,0.0002443269270084869,-0.0027223303302559287,0.00411104839503551,0.00411104839503551
2013-04-03,-0.00010444622651029078,-0.006616259676631486,0.004113263967237657,-0.009015770113856902,-0.009015770113856902
2013-04-04,-0.009732696834776178,-0.006031119844429611,-0.009476468648076164,-0.003457188124324162,-0.003457188124324162
2013-04-05,-0.00516384536538439,-0.009657052701955493,-0.003058245855656949,-0.007428623255037792,-0.007428623255037792
2013-04-08,-0.0030081011583042994,0.00509255377280482,-0.007291408881309636,0.004308925452786383,0.004308925452786383
2013-04-09,0.012248995858065825,0.003959354480311816,0.004277745354935192,0.012406693493323573,0.012406693493323573
2013-04-10,0.010734988048657357,0.01451936247292629,0.01250507579206861,0.009227681690910927,0.009227681690910927
2013-04-11,-0.0009917522086464459,0.004514360683472773,0.009525084154905272,0.0006217320443742125,0.0006217320443742125
2013-04-12,-0.00048296069294906374,-0.0072343413989042205,1.7331462416336763e-05,-0.009142645232213198,-0.009142645232213198
